id,listing_url,host_since,neighbourhood,room_type,guests_included,total_amenities,Bed linens,Buzzer/wireless intercom,Cable TV,Carbon monoxide detector,Coffee maker,Cooking basics,Dishes and silverware,Dishwasher,Dryer,Elevator,Extra pillows and blankets,Family/kid friendly,Fire extinguisher,First aid kit,Free street parking,Hair dryer,Hangers,Host greets you,Hot water,Internet,Iron,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Oven,Patio or balcony,Pets allowed,Private entrance,Private living room,Refrigerator,Shampoo,Smoke detector,Smoking allowed,Stove,TV,Washer,translation missing: en.hosting_amenity_50,price
179102,https://www.airbnb.com/rooms/179102,2011-07-23,Pankow,Entire home/apt,4,26,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,170.0
180440,https://www.airbnb.com/rooms/180440,2011-07-25,Charlottenburg,Entire home/apt,1,20,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,43.0
181810,https://www.airbnb.com/rooms/181810,2011-07-26,Kreuzberg,Entire home/apt,2,22,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,88.0
183206,https://www.airbnb.com/rooms/183206,2010-03-24,Mitte,Entire home/apt,1,15,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,64.0
183988,https://www.airbnb.com/rooms/183988,2011-07-28,Charlottenburg,Entire home/apt,3,30,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,69.0
185960,https://www.airbnb.com/rooms/185960,2011-07-30,Neukölln,Private room,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0
186717,https://www.airbnb.com/rooms/186717,2010-11-28,Neukölln,Entire home/apt,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0
186851,https://www.airbnb.com/rooms/186851,2011-07-31,Schöneberg,Entire home/apt,2,23,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,33.0
187206,https://www.airbnb.com/rooms/187206,2011-08-01,Wedding,Private room,1,16,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,25.0
187326,https://www.airbnb.com/rooms/187326,2011-08-01,Lichterfelde,Entire home/apt,1,20,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,59.0
188922,https://www.airbnb.com/rooms/188922,2011-08-02,Prenzlauer Berg,Entire home/apt,1,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.0
189596,https://www.airbnb.com/rooms/189596,2011-08-03,Mitte,Entire home/apt,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,80.0
191023,https://www.airbnb.com/rooms/191023,2011-08-04,Mitte,Private room,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,55.0
192050,https://www.airbnb.com/rooms/192050,2011-08-06,Pankow,Entire home/apt,2,24,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,48.0
193601,https://www.airbnb.com/rooms/193601,2011-08-08,Pankow,Entire home/apt,2,16,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,75.0
194546,https://www.airbnb.com/rooms/194546,2011-08-09,Mitte,Entire home/apt,2,16,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,75.0
194694,https://www.airbnb.com/rooms/194694,2011-08-09,Lichtenberg,Private room,1,20,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,38.0
195413,https://www.airbnb.com/rooms/195413,2011-07-31,Zehlendorf,Entire home/apt,2,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,225.0
196285,https://www.airbnb.com/rooms/196285,2011-08-11,Kreuzberg,Entire home/apt,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0
197291,https://www.airbnb.com/rooms/197291,2011-10-19,Heinersdorf,Entire home/apt,2,24,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,170.0
198584,https://www.airbnb.com/rooms/198584,2011-08-14,Wilmersdorf,Private room,1,21,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,38.0
198896,https://www.airbnb.com/rooms/198896,2011-08-15,Schöneberg,Private room,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,25.0
201224,https://www.airbnb.com/rooms/201224,2011-08-17,Tiergarten,Entire home/apt,2,18,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,88.0
204617,https://www.airbnb.com/rooms/204617,2011-08-22,Charlottenburg,Entire home/apt,3,16,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,50.0
205296,https://www.airbnb.com/rooms/205296,2011-08-23,Rudow,Entire home/apt,2,25,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,100.0
206021,https://www.airbnb.com/rooms/206021,2011-03-28,Charlottenburg,Private room,1,25,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,35.0
206454,https://www.airbnb.com/rooms/206454,2011-01-23,Mitte,Entire home/apt,1,21,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,70.0
207740,https://www.airbnb.com/rooms/207740,2011-08-26,Kreuzberg,Entire home/apt,1,18,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,195.0
208495,https://www.airbnb.com/rooms/208495,2011-08-13,Friedrichshain,Entire home/apt,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150.0
209649,https://www.airbnb.com/rooms/209649,2011-08-29,Charlottenburg,Private room,1,27,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,35.0
210734,https://www.airbnb.com/rooms/210734,2011-08-30,Moabit,Entire home/apt,4,20,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,175.0
212348,https://www.airbnb.com/rooms/212348,2011-09-01,Friedrichshain,Private room,1,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,60.0
212470,https://www.airbnb.com/rooms/212470,2011-09-01,Kreuzberg,Private room,4,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0
214491,https://www.airbnb.com/rooms/214491,2011-09-04,Mitte,Private room,1,17,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,35.0
214518,https://www.airbnb.com/rooms/214518,2010-07-02,Charlottenburg,Private room,1,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,51.0
214855,https://www.airbnb.com/rooms/214855,2011-06-15,Tiergarten,Private room,1,19,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,45.0
220445,https://www.airbnb.com/rooms/220445,2011-09-11,Charlottenburg,Entire home/apt,2,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,60.0
220808,https://www.airbnb.com/rooms/220808,2011-09-12,Lichterfelde,Private room,1,27,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,45.0
221015,https://www.airbnb.com/rooms/221015,2011-09-12,Wedding,Entire home/apt,2,26,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,75.0
222784,https://www.airbnb.com/rooms/222784,2011-09-14,Moabit,Entire home/apt,1,26,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,69.0
223622,https://www.airbnb.com/rooms/223622,2011-08-03,Friedrichshain,Entire home/apt,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,45.0
226108,https://www.airbnb.com/rooms/226108,2011-09-19,Mitte,Entire home/apt,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0
229075,https://www.airbnb.com/rooms/229075,2011-09-22,Kreuzberg,Entire home/apt,2,28,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,75.0
229348,https://www.airbnb.com/rooms/229348,2011-09-22,Hansaviertel,Entire home/apt,2,23,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,79.0
229363,https://www.airbnb.com/rooms/229363,2011-09-22,Hansaviertel,Entire home/apt,2,26,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,79.0
229776,https://www.airbnb.com/rooms/229776,2011-08-11,Mitte,Private room,1,20,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,49.0
231220,https://www.airbnb.com/rooms/231220,2011-09-26,Westend,Entire home/apt,1,10,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,30.0
233083,https://www.airbnb.com/rooms/233083,2011-09-28,Charlottenburg,Entire home/apt,2,24,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,98.0
233453,https://www.airbnb.com/rooms/233453,2011-09-28,Neukölln,Private room,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32.0
233770,https://www.airbnb.com/rooms/233770,2011-09-29,Mahlsdorf,Entire home/apt,2,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59.0
236509,https://www.airbnb.com/rooms/236509,2011-10-03,Mitte,Entire home/apt,2,22,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,82.0
237359,https://www.airbnb.com/rooms/237359,2011-10-04,Tegel,Entire home/apt,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,50.0
237670,https://www.airbnb.com/rooms/237670,2011-08-04,Buckow,Entire home/apt,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,45.0
238396,https://www.airbnb.com/rooms/238396,2011-10-05,Prenzlauer Berg,Entire home/apt,1,13,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,60.0
239139,https://www.airbnb.com/rooms/239139,2011-10-06,Mitte,Private room,2,16,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,55.0
240169,https://www.airbnb.com/rooms/240169,2011-10-07,Neukölln,Private room,1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31.0
242366,https://www.airbnb.com/rooms/242366,2011-08-22,Moabit,Entire home/apt,2,13,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,45.0
242794,https://www.airbnb.com/rooms/242794,2011-10-10,Friedrichshain,Entire home/apt,2,20,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,100.0
242978,https://www.airbnb.com/rooms/242978,2011-10-11,Moabit,Entire home/apt,2,21,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,63.0
243057,https://www.airbnb.com/rooms/243057,2011-10-11,Moabit,Entire home/apt,3,32,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,185.0
243063,https://www.airbnb.com/rooms/243063,2011-10-11,Mitte,Entire home/apt,2,22,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,130.0
243081,https://www.airbnb.com/rooms/243081,2011-10-11,Mitte,Entire home/apt,2,12,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,120.0
243238,https://www.airbnb.com/rooms/243238,2011-10-11,Johannisthal,Entire home/apt,2,21,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,68.0
245744,https://www.airbnb.com/rooms/245744,2011-10-14,Mitte,Entire home/apt,1,23,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,150.0
245781,https://www.airbnb.com/rooms/245781,2011-10-14,Friedrichshain,Entire home/apt,1,13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,70.0
245827,https://www.airbnb.com/rooms/245827,2011-10-14,Mitte,Entire home/apt,2,15,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,90.0
245991,https://www.airbnb.com/rooms/245991,2011-10-14,Konradshöhe,Entire home/apt,2,25,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,25.0
246007,https://www.airbnb.com/rooms/246007,2011-10-14,Konradshöhe,Entire home/apt,2,28,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,21.0
248192,https://www.airbnb.com/rooms/248192,2011-06-04,Schöneberg,Entire home/apt,2,21,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,53.0
249220,https://www.airbnb.com/rooms/249220,2011-10-18,Wilmersdorf,Private room,1,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,45.0
250007,https://www.airbnb.com/rooms/250007,2011-10-19,Schöneberg,Entire home/apt,2,26,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,69.0
250015,https://www.airbnb.com/rooms/250015,2011-10-19,Wilmersdorf,Entire home/apt,2,8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,70.0
250023,https://www.airbnb.com/rooms/250023,2011-10-19,Wilmersdorf,Entire home/apt,2,18,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,70.0
250253,https://www.airbnb.com/rooms/250253,2011-10-19,Charlottenburg,Entire home/apt,2,16,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,97.0
250687,https://www.airbnb.com/rooms/250687,2011-10-19,Schöneberg,Entire home/apt,1,15,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,65.0
250704,https://www.airbnb.com/rooms/250704,2011-10-20,Marienfelde,Entire home/apt,2,7,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,61.0
250707,https://www.airbnb.com/rooms/250707,2011-10-19,Charlottenburg,Entire home/apt,1,12,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59.0
250729,https://www.airbnb.com/rooms/250729,2011-10-19,Schöneberg,Entire home/apt,2,18,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,74.0
250871,https://www.airbnb.com/rooms/250871,2011-02-11,Schöneberg,Entire home/apt,2,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,46.0
252664,https://www.airbnb.com/rooms/252664,2011-10-23,Wedding,Entire home/apt,1,14,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,79.0
252699,https://www.airbnb.com/rooms/252699,2011-10-23,Friedrichshain,Entire home/apt,2,8,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56.0
252967,https://www.airbnb.com/rooms/252967,2011-10-24,Friedrichshain,Private room,1,18,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,32.0
252993,https://www.airbnb.com/rooms/252993,2011-10-24,Friedrichshain,Private room,1,25,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,32.0
253005,https://www.airbnb.com/rooms/253005,2011-10-24,Friedrichshain,Private room,1,22,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,28.0
253128,https://www.airbnb.com/rooms/253128,2011-10-24,Neukölln,Private room,1,16,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,49.0
254762,https://www.airbnb.com/rooms/254762,2011-09-17,Kreuzberg,Entire home/apt,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,80.0
254788,https://www.airbnb.com/rooms/254788,2011-09-17,Kreuzberg,Entire home/apt,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,50.0
255557,https://www.airbnb.com/rooms/255557,2011-10-27,Friedrichshain,Entire home/apt,2,16,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,55.0
255722,https://www.airbnb.com/rooms/255722,2011-10-28,Kreuzberg,Entire home/apt,2,26,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,75.0
255778,https://www.airbnb.com/rooms/255778,2011-10-28,Kreuzberg,Entire home/apt,3,19,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,96.0
255829,https://www.airbnb.com/rooms/255829,2011-10-28,Lichtenrade,Entire home/apt,2,23,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,58.0
255912,https://www.airbnb.com/rooms/255912,2011-10-28,Friedrichshain,Entire home/apt,2,18,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,50.0
256058,https://www.airbnb.com/rooms/256058,2011-10-28,Kreuzberg,Private room,1,18,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,39.0
257317,https://www.airbnb.com/rooms/257317,2011-10-31,Steglitz,Entire home/apt,2,15,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,65.0
257373,https://www.airbnb.com/rooms/257373,2011-10-17,Prenzlauer Berg,Entire home/apt,2,18,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,109.0
260095,https://www.airbnb.com/rooms/260095,2011-11-03,Buckow,Entire home/apt,2,21,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,55.0
261452,https://www.airbnb.com/rooms/261452,2011-11-04,Friedrichshain,Entire home/apt,2,24,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,55.0
263817,https://www.airbnb.com/rooms/263817,2011-09-13,Neukölln,Private room,1,14,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,45.0
264459,https://www.airbnb.com/rooms/264459,2011-10-05,Prenzlauer Berg,Entire home/apt,1,14,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,60.0
265543,https://www.airbnb.com/rooms/265543,2011-05-17,Kreuzberg,Private room,1,25,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,40.0
265955,https://www.airbnb.com/rooms/265955,2011-11-11,Schöneberg,Entire home/apt,1,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,55.0
266086,https://www.airbnb.com/rooms/266086,2011-11-11,Baumschulenweg,Entire home/apt,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,85.0
266181,https://www.airbnb.com/rooms/266181,2011-11-11,Friedrichshain,Entire home/apt,1,14,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,48.0
267399,https://www.airbnb.com/rooms/267399,2011-11-13,Neukölln,Entire home/apt,2,12,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,55.0
267764,https://www.airbnb.com/rooms/267764,2011-11-07,Mitte,Entire home/apt,2,21,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,129.0
267951,https://www.airbnb.com/rooms/267951,2011-11-14,Prenzlauer Berg,Entire home/apt,1,29,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,65.0
